task,ansatz,n_qubits,reps,entanglement,config,fold,test_subject,train_time,test_time,status,accuracy,precision,recall,f1
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,6,7,48.12,0.5204,ok,0.5423728813559322,0.539655172413793,0.5442307692307693,0.5288376220053239
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,7,8,47.78,0.5591,ok,0.3389830508474576,0.36967418546365916,0.36967418546365916,0.3389830508474576
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,8,9,48.99,0.5619,ok,0.5172413793103449,0.4901960784313726,0.48947368421052634,0.4873737373737374
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,9,10,48.72,0.6132,ok,0.4666666666666667,0.4575892857142857,0.4545454545454546,0.4514285714285714
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,10,11,47.54,0.5672,ok,0.5423728813559322,0.5256410256410257,0.5275689223057645,0.522625112376386
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,11,13,48.53,0.5041,ok,0.5932203389830508,0.5908045977011493,0.5989974937343359,0.5835294117647059
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,12,14,47.88,0.597,ok,0.576271186440678,0.5600233100233101,0.5645363408521303,0.5579862151633204
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,13,15,48.34,0.5467,ok,0.5,0.4910714285714286,0.49043062200956933,0.4857142857142857
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,14,16,47.25,0.5587,ok,0.6557377049180327,0.6416122004357299,0.6515151515151515,0.6418786692759295
WESAD_binary_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,15,17,47.8,0.5898,ok,0.4426229508196721,0.45989010989010987,0.4582379862700229,0.4412715517241379
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,1,2,48.02,0.5638,ok,0.5178571428571429,0.5064102564102564,0.5071123755334281,0.49850746268656715
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,2,3,48.03,0.4853,ok,0.49122807017543857,0.4833333333333333,0.4817567567567568,0.47507145125436645
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,3,4,47.25,0.5325,ok,0.40350877192982454,0.40086206896551724,0.3912162162162162,0.3882575757575758
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,4,5,49.19,0.5809,ok,0.7796610169491526,0.757703081232493,0.735897435897436,0.7440774107440774
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,5,6,49.08,0.4955,ok,0.5423728813559322,0.45396825396825397,0.46365914786967416,0.4516351118760757
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,6,7,48.16,0.5719,ok,0.5084745762711864,0.5167050691244239,0.5185897435897436,0.4992683640620427
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,7,8,48.38,0.5487,ok,0.423728813559322,0.39941176470588236,0.39285714285714285,0.3943236714975845
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,8,9,48.21,0.5886,ok,0.6206896551724138,0.6154761904761905,0.6276315789473684,0.6090686274509804
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,9,10,47.81,0.6098,ok,0.38333333333333336,0.4157509157509158,0.41746411483253587,0.38316198944151153
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,10,11,45.48,0.2206,ok,0.6101694915254238,0.6232638888888888,0.6334586466165414,0.6060957910014514
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,11,13,46.37,0.5732,ok,0.5254237288135594,0.5328341013824884,0.5357142857142857,0.5186480186480187
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,12,14,49.03,0.5653,ok,0.6271186440677966,0.6002415458937198,0.6040100250626567,0.6013513513513513
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,13,15,49.1,0.6066,ok,0.43333333333333335,0.43333333333333335,0.42822966507177035,0.4230769230769231
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,14,16,48.36,0.583,ok,0.45901639344262296,0.419908466819222,0.4184149184149184,0.419047619047619
WESAD_binary_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,15,17,48.36,0.5513,ok,0.4262295081967213,0.44666666666666666,0.44508009153318073,0.4256120527306968
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,1,2,52.14,0.523,ok,0.6268656716417911,0.4112903225806452,0.5064011379800853,0.4465753424657534
WESAD_3class_VQC,RealAmplitudes,3,1,linear,RealAmplitudes_n3_r1_linear,2,3,53.65,0.504,ok,0.5,0.3287037037037037,0.3981981981981982,0.3547593958552862
