task,ansatz,n_qubits,reps,entanglement,config,fold,test_subject,train_time,test_time,status,accuracy,precision,recall,f1
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,1,1,28.5,0.077,ok,0.3888888888888889,0.4583333333333333,0.45384615384615384,0.38699690402476783
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,2,2,28.8,0.0805,ok,0.4444444444444444,0.23529411764705882,0.4444444444444444,0.3076923076923077
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,3,3,28.51,0.0776,ok,0.2777777777777778,0.2625,0.2532467532467533,0.2571428571428571
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,4,4,28.37,0.0781,ok,0.7777777777777778,0.7402597402597402,0.7846153846153847,0.75
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,5,5,28.7,0.0798,ok,0.5555555555555556,0.5833333333333333,0.575,0.55
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,6,6,29.32,0.0796,ok,0.5555555555555556,0.625,0.625,0.5555555555555556
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,7,7,28.63,0.0776,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,8,8,28.61,0.0775,ok,0.8888888888888888,0.8615384615384616,0.8615384615384616,0.8615384615384616
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,9,9,28.37,0.0795,ok,0.3888888888888889,0.4583333333333333,0.45384615384615384,0.38699690402476783
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,10,10,28.57,0.0787,ok,0.5,0.5892857142857143,0.5649350649350648,0.4857142857142857
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,11,11,28.63,0.0746,ok,0.6111111111111112,0.3055555555555556,0.5,0.3793103448275862
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,12,12,28.51,0.0787,ok,0.4444444444444444,0.45,0.45,0.4444444444444444
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,13,13,28.54,0.0766,ok,0.5555555555555556,0.5357142857142857,0.525,0.5
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,14,14,28.96,0.0811,ok,0.4444444444444444,0.5,0.5,0.4444444444444444
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,15,15,28.9,0.076,ok,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,16,16,28.55,0.0777,ok,0.3333333333333333,0.3333333333333333,0.35,0.325
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,17,17,28.49,0.079,ok,0.7222222222222222,0.6428571428571428,0.6230769230769231,0.6296296296296295
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,18,18,28.64,0.077,ok,0.6111111111111112,0.6125,0.6111111111111112,0.609907120743034
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,19,19,28.69,0.0788,ok,0.3333333333333333,0.41666666666666663,0.39285714285714285,0.325
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,20,20,28.38,0.0765,ok,0.4444444444444444,0.5,0.5,0.4444444444444444
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,21,21,28.31,0.0769,ok,0.3888888888888889,0.25,0.3181818181818182,0.28
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,22,22,28.76,0.0791,ok,0.6666666666666666,0.59375,0.5416666666666666,0.5178571428571428
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,linear,RealAmplitudes_n6_r1_linear,23,23,29.05,0.0768,ok,0.2777777777777778,0.3051948051948052,0.29166666666666663,0.27554179566563464
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,1,1,28.57,0.0795,ok,0.5555555555555556,0.6923076923076923,0.6923076923076923,0.5555555555555556
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,2,2,28.4,0.076,ok,0.5,0.5,0.5,0.4984520123839009
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,3,3,28.73,0.0774,ok,0.3888888888888889,0.41666666666666663,0.42207792207792205,0.38699690402476783
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,4,4,29.18,0.0784,ok,0.5555555555555556,0.5064935064935066,0.5076923076923077,0.5
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,5,5,28.68,0.0888,ok,0.6666666666666666,0.6666666666666666,0.65,0.6493506493506493
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,6,6,28.8,0.0747,ok,0.6111111111111112,0.3235294117647059,0.4583333333333333,0.3793103448275862
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,7,7,28.74,0.0765,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,8,8,28.89,0.0815,ok,0.6666666666666666,0.5333333333333333,0.5230769230769231,0.5178571428571428
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,9,9,28.47,0.0771,ok,0.5555555555555556,0.6103896103896104,0.6307692307692307,0.55
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,10,10,28.21,0.0776,ok,0.3333333333333333,0.3333333333333333,0.3246753246753247,0.325
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,11,11,28.02,0.0785,ok,0.3888888888888889,0.4375,0.474025974025974,0.3377926421404682
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,12,12,28.54,0.0776,ok,0.3888888888888889,0.39610389610389607,0.4,0.38699690402476783
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,13,13,28.66,0.0777,ok,0.3888888888888889,0.3701298701298701,0.375,0.37142857142857144
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,14,14,28.69,0.0896,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,15,15,28.9,0.079,ok,0.5,0.5,0.5,0.4984520123839009
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,16,16,28.71,0.0786,ok,0.3888888888888889,0.20588235294117646,0.4375,0.28
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,17,17,28.6,0.0767,ok,0.5,0.6785714285714286,0.6538461538461539,0.4984520123839009
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,18,18,28.21,0.0749,ok,0.4444444444444444,0.23529411764705882,0.4444444444444444,0.3076923076923077
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,19,19,28.21,0.077,ok,0.6666666666666666,0.5178571428571428,0.5178571428571428,0.5178571428571428
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,20,20,28.3,0.0776,ok,0.4444444444444444,0.4625,0.45833333333333337,0.4375
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,21,21,28.21,0.0769,ok,0.5,0.5892857142857143,0.5649350649350648,0.4857142857142857
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,22,22,28.12,0.0777,ok,0.2777777777777778,0.14705882352941177,0.4166666666666667,0.21739130434782608
DREAMER_binary_EEG_VQC,RealAmplitudes,6,1,circular,RealAmplitudes_n6_r1_circular,23,23,28.19,0.0788,ok,0.4444444444444444,0.2857142857142857,0.3333333333333333,0.3076923076923077
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,1,1,21.88,0.0629,ok,0.4444444444444444,0.5538461538461539,0.5538461538461539,0.4444444444444444
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,2,2,22.57,0.0611,ok,0.5,0.5,0.5,0.4581939799331104
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,3,3,22.35,0.0638,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,4,4,22.7,0.0609,ok,0.4444444444444444,0.3076923076923077,0.3076923076923077,0.3076923076923077
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,5,5,21.97,0.0606,ok,0.4444444444444444,0.4642857142857143,0.475,0.41558441558441556
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,6,6,21.97,0.0598,ok,0.3888888888888889,0.6764705882352942,0.5416666666666666,0.3377926421404682
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,7,7,22.02,0.061,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,8,8,24.77,0.0624,ok,0.8333333333333334,0.8035714285714286,0.7615384615384615,0.7777777777777777
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,9,9,23.51,0.0619,ok,0.6666666666666666,0.35294117647058826,0.46153846153846156,0.4
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,10,10,22.16,0.0599,ok,0.6666666666666666,0.8235294117647058,0.5714285714285714,0.5178571428571428
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,11,11,22.24,0.0619,ok,0.6111111111111112,0.3055555555555556,0.5,0.3793103448275862
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,12,12,22.28,0.0601,ok,0.5,0.2647058823529412,0.45,0.3333333333333333
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,13,13,22.13,0.0609,ok,0.5,0.43333333333333335,0.4625,0.4109090909090909
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,14,14,22.04,0.0609,ok,0.6111111111111112,0.5,0.5,0.48148148148148145
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,15,15,22.25,0.0609,ok,0.3888888888888889,0.375,0.3888888888888889,0.37142857142857144
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,16,16,22.08,0.0613,ok,0.4444444444444444,0.4642857142857143,0.475,0.41558441558441556
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,17,17,21.89,0.0607,ok,0.4444444444444444,0.5538461538461539,0.5538461538461539,0.4444444444444444
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,18,18,22.43,0.0605,ok,0.5,0.5,0.5,0.4581939799331104
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,19,19,22.31,0.0621,ok,0.7777777777777778,0.65625,0.5892857142857143,0.6
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,20,20,22.18,0.0609,ok,0.5,0.5,0.5,0.4857142857142857
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,21,21,22.04,0.0631,ok,0.3888888888888889,0.4375,0.474025974025974,0.3377926421404682
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,22,22,22.29,0.062,ok,0.8333333333333334,0.9,0.75,0.7777777777777777
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,linear,EfficientSU2_n4_r1_linear,23,23,22.31,0.0614,ok,0.5555555555555556,0.3125,0.4166666666666667,0.35714285714285715
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,1,1,22.52,0.0631,ok,0.3333333333333333,0.4666666666666667,0.47692307692307695,0.325
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,2,2,22.61,0.0651,ok,0.2777777777777778,0.25,0.2777777777777778,0.2571428571428571
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,3,3,23.27,0.0618,ok,0.3333333333333333,0.3333333333333333,0.4025974025974026,0.2987012987012987
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,4,4,23.11,0.062,ok,0.6111111111111112,0.6375,0.6692307692307693,0.6
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,5,5,23.11,0.0743,ok,0.5,0.5,0.5,0.4984520123839009
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,6,6,22.86,0.0628,ok,0.4444444444444444,0.5,0.5,0.4444444444444444
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,7,7,22.52,0.0621,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,8,8,22.22,0.062,ok,0.7777777777777778,0.7402597402597402,0.7846153846153847,0.75
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,9,9,22.17,0.0607,ok,0.7222222222222222,0.6428571428571428,0.6230769230769231,0.6296296296296295
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,10,10,22.19,0.0611,ok,0.6666666666666666,0.8235294117647058,0.5714285714285714,0.5178571428571428
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,11,11,22.67,0.063,ok,0.6111111111111112,0.5625,0.525974025974026,0.48148148148148145
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,12,12,22.18,0.0718,ok,0.5555555555555556,0.2777777777777778,0.5,0.35714285714285715
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,13,13,23.47,0.0637,ok,0.3888888888888889,0.3701298701298701,0.375,0.37142857142857144
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,14,14,23.32,0.0705,ok,0.6111111111111112,0.5,0.5,0.48148148148148145
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,15,15,126.69,0.4671,ok,0.5555555555555556,0.5584415584415584,0.5555555555555556,0.55
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,16,16,147.75,0.4767,ok,0.4444444444444444,0.46875,0.4875,0.375
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,17,17,150.17,0.4359,ok,0.7222222222222222,0.6666666666666667,0.6846153846153846,0.6727272727272727
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,18,18,164.85,0.4596,ok,0.5555555555555556,0.7647058823529411,0.5555555555555556,0.4461538461538461
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,19,19,166.35,0.4792,ok,0.7777777777777778,0.3888888888888889,0.5,0.4375
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,20,20,141.55,0.0691,ok,0.4444444444444444,0.425,0.41666666666666663,0.41558441558441556
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,21,21,22.8,0.0638,ok,0.5,0.4107142857142857,0.43506493506493504,0.4109090909090909
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,22,22,22.56,0.0613,ok,0.3333333333333333,0.40625,0.45833333333333337,0.2987012987012987
DREAMER_binary_EEG_VQC,EfficientSU2,4,1,circular,EfficientSU2_n4_r1_circular,23,23,22.85,0.0625,ok,0.5555555555555556,0.575,0.5833333333333333,0.55
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,1,1,33.94,0.0925,ok,0.5555555555555556,0.5064935064935066,0.5076923076923077,0.5
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,2,2,33.03,0.0888,ok,0.5555555555555556,0.5584415584415584,0.5555555555555556,0.55
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,3,3,32.85,0.0907,ok,0.4444444444444444,0.49230769230769234,0.4935064935064935,0.4375
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,4,4,33.55,0.0916,ok,0.5555555555555556,0.5555555555555556,0.5692307692307692,0.5324675324675324
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,5,5,33.42,0.0908,ok,0.5555555555555556,0.5416666666666667,0.5375,0.5324675324675324
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,6,6,33.2,0.0888,ok,0.5,0.461038961038961,0.45833333333333337,0.4581939799331104
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,7,7,102.61,0.7408,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,8,8,221.76,0.7488,ok,0.7222222222222222,0.6428571428571428,0.6230769230769231,0.6296296296296295
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,9,9,231.67,0.6174,ok,0.3888888888888889,0.4125,0.39230769230769236,0.37142857142857144
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,10,10,180.76,0.1048,ok,0.5,0.5125,0.512987012987013,0.4984520123839009
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,11,11,63.56,0.1223,ok,0.3333333333333333,0.2987012987012987,0.2987012987012987,0.2987012987012987
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,12,12,35.23,0.1038,ok,0.4444444444444444,0.4642857142857143,0.475,0.41558441558441556
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,13,13,36.8,0.0918,ok,0.3888888888888889,0.3701298701298701,0.375,0.37142857142857144
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,14,14,34.25,0.0972,ok,0.3333333333333333,0.375,0.375,0.3333333333333333
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,15,15,34.49,0.0948,ok,0.6111111111111112,0.6125,0.6111111111111112,0.609907120743034
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,16,16,34.14,0.0955,ok,0.3333333333333333,0.3333333333333333,0.35,0.325
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,17,17,34.24,0.0904,ok,0.6666666666666666,0.5333333333333333,0.5230769230769231,0.5178571428571428
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,18,18,34.86,0.0965,ok,0.5555555555555556,0.5584415584415584,0.5555555555555556,0.55
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,19,19,33.91,0.0915,ok,0.3888888888888889,0.6333333333333333,0.6071428571428571,0.38699690402476783
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,20,20,33.58,0.0972,ok,0.5555555555555556,0.625,0.625,0.5555555555555556
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,21,21,33.97,0.0934,ok,0.5,0.4107142857142857,0.43506493506493504,0.4109090909090909
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,22,22,33.75,0.0973,ok,0.3888888888888889,0.6764705882352942,0.5416666666666666,0.3377926421404682
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,linear,EfficientSU2_n6_r1_linear,23,23,33.24,0.0974,ok,0.5,0.538961038961039,0.5416666666666666,0.4984520123839009
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,1,1,33.86,0.0884,ok,0.3888888888888889,0.3625,0.3307692307692308,0.3377926421404682
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,2,2,33.66,0.0899,ok,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,3,3,33.2,0.0889,ok,0.4444444444444444,0.49230769230769234,0.4935064935064935,0.4375
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,4,4,33.06,0.0906,ok,0.2777777777777778,0.3,0.25384615384615383,0.2571428571428571
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,5,5,33.26,0.0899,ok,0.6111111111111112,0.6038961038961039,0.6,0.6
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,6,6,33.44,0.0919,ok,0.3888888888888889,0.42207792207792205,0.41666666666666663,0.38699690402476783
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,7,7,32.98,0.0904,ok,0.3888888888888889,0.19444444444444445,0.5,0.28
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,8,8,33.41,0.0922,ok,0.7222222222222222,0.6428571428571428,0.6230769230769231,0.6296296296296295
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,9,9,33.22,0.0895,ok,0.6111111111111112,0.5875,0.6076923076923078,0.5785953177257526
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,10,10,33.23,0.0936,ok,0.5555555555555556,0.4666666666666667,0.48051948051948057,0.4461538461538461
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,11,11,33.06,0.0917,ok,0.3333333333333333,0.3333333333333333,0.4025974025974026,0.2987012987012987
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,12,12,33.21,0.0912,ok,0.4444444444444444,0.45833333333333337,0.4625,0.4375
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,13,13,34.8,0.1003,ok,0.6111111111111112,0.6076923076923078,0.5875,0.5785953177257526
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,14,14,84.94,0.0819,ok,0.2777777777777778,0.3051948051948052,0.29166666666666663,0.27554179566563464
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,15,15,32.18,0.0838,ok,0.4444444444444444,0.44155844155844154,0.4444444444444444,0.4375
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,16,16,32.52,0.0871,ok,0.3888888888888889,0.20588235294117646,0.4375,0.28
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,17,17,32.25,0.0833,ok,0.7222222222222222,0.7,0.7461538461538462,0.6989966555183946
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,18,18,32.49,0.0893,ok,0.5,0.25,0.5,0.3333333333333333
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,19,19,32.95,0.0877,ok,0.4444444444444444,0.6428571428571428,0.6428571428571428,0.4444444444444444
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,20,20,32.21,0.0858,ok,0.2777777777777778,0.3,0.375,0.2571428571428571
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,21,21,32.61,0.0927,ok,0.4444444444444444,0.26666666666666666,0.36363636363636365,0.3076923076923077
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,22,22,32.36,0.0883,ok,0.3333333333333333,0.16666666666666666,0.5,0.25
DREAMER_binary_EEG_VQC,EfficientSU2,6,1,circular,EfficientSU2_n6_r1_circular,23,23,32.56,0.0856,ok,0.3888888888888889,0.2692307692307692,0.2916666666666667,0.28
