task,feature_map,n_qubits,reps,entanglement,scaler,config,fold,test_subject,train_time,test_time,status,accuracy,precision,recall,f1
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,1,2,1.61,0.001,ok,0.3582089552238806,0.3745519713261649,0.4420018104228631,0.34826254826254827
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,2,3,1.57,0.0,ok,0.5294117647058824,0.48947905079718207,0.4877559377559378,0.4782123375666056
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,3,4,1.57,0.0,ok,0.16176470588235295,0.1880952380952381,0.17231777231777232,0.17242372794155478
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,4,5,1.57,0.0009,ok,0.5857142857142857,0.5085470085470086,0.5105283605283605,0.5083220872694557
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,5,6,1.58,0.0,ok,0.6285714285714286,0.6569200779727096,0.6787043365990734,0.6150363196125909
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,6,7,1.57,0.001,ok,0.3142857142857143,0.23994252873563218,0.3721833721833721,0.2295690125477359
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,7,8,1.58,0.0,ok,0.6,0.5944753187316116,0.5970228601807549,0.573202614379085
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,8,9,1.58,0.0,ok,0.37142857142857144,0.33141762452107276,0.395906432748538,0.3309519475791773
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,9,10,1.6,0.0011,ok,0.2535211267605634,0.29983164983164984,0.2583732057416268,0.2564935064935065
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,10,11,1.57,0.001,ok,0.45714285714285713,0.4936507936507937,0.501974633553581,0.4356684981684982
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,11,13,1.57,0.0,ok,0.24285714285714285,0.25256410256410255,0.2059314954051796,0.21692345316703351
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,12,14,1.6,0.0,ok,0.18571428571428572,0.17552334943639292,0.15664160401002505,0.1598360655737705
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,13,15,1.59,0.0,ok,0.29577464788732394,0.3239348370927318,0.30861244019138756,0.2839875608754327
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,14,16,1.57,0.0,ok,0.7777777777777778,0.7243107769423559,0.7195027195027195,0.7191919191919193
WESAD_3class_QSVM,PauliFeatureMap,3,2,full,robust,PauliFeatureMap_n3_r2_full_robust,15,17,1.57,0.0,ok,0.5833333333333334,0.552059052059052,0.5591845225712503,0.5186665538778215
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,1,2,1.62,0.0,ok,0.208955223880597,0.2068312434691745,0.19854304064830383,0.18204196933010494
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,2,3,1.59,0.0,ok,0.22058823529411764,0.20063348416289592,0.1794021294021294,0.18465608465608463
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,3,4,1.57,0.0,ok,0.29411764705882354,0.3371861025111799,0.3615479115479115,0.3055555555555556
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,4,5,1.58,0.0,ok,0.2857142857142857,0.29683257918552036,0.40442890442890445,0.2894475664662
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,5,6,1.62,0.0,ok,0.2571428571428571,0.26785714285714285,0.31525784157363107,0.2606023606023606
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,6,7,1.59,0.001,ok,0.2857142857142857,0.2886530843237125,0.30116550116550117,0.2729367453195968
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,7,8,1.58,0.0,ok,0.4714285714285714,0.5013468013468013,0.5327333485228222,0.4676881384198457
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,8,9,1.58,0.0,ok,0.34285714285714286,0.3310031258880364,0.3783625730994152,0.31602562750103735
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,9,10,1.59,0.0,ok,0.30985915492957744,0.28116710875331563,0.291866028708134,0.26396588486140726
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,10,11,1.73,0.0,ok,0.37142857142857144,0.47933634992458524,0.4424698108908635,0.3702127659574468
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,11,13,1.56,0.0,ok,0.37142857142857144,0.3452380952380953,0.3494721652616389,0.33899918727504935
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,12,14,1.55,0.0,ok,0.32857142857142857,0.3452380952380953,0.3449153185995291,0.3117278202023965
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,13,15,1.59,0.0,ok,0.19718309859154928,0.21955375253549694,0.18261562998405104,0.18179837591602296
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,14,16,1.6,0.001,ok,0.5,0.4989130434782609,0.5827505827505828,0.5054563492063492
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,standard,PauliFeatureMap_n3_r2_circular_standard,15,17,1.6,0.0,ok,0.3333333333333333,0.3170194003527337,0.2821926357395465,0.2882117882117882
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,1,2,1.59,0.0,ok,0.3582089552238806,0.3745519713261649,0.4420018104228631,0.34826254826254827
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,2,3,1.59,0.0,ok,0.5294117647058824,0.48947905079718207,0.4877559377559378,0.4782123375666056
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,3,4,1.61,0.0011,ok,0.16176470588235295,0.1880952380952381,0.17231777231777232,0.17242372794155478
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,4,5,1.59,0.0,ok,0.5857142857142857,0.5085470085470086,0.5105283605283605,0.5083220872694557
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,5,6,1.59,0.0,ok,0.6285714285714286,0.6569200779727096,0.6787043365990734,0.6150363196125909
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,6,7,1.66,0.0,ok,0.3142857142857143,0.23994252873563218,0.3721833721833721,0.2295690125477359
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,7,8,1.6,0.0,ok,0.6,0.5944753187316116,0.5970228601807549,0.573202614379085
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,8,9,1.61,0.0,ok,0.37142857142857144,0.33141762452107276,0.395906432748538,0.3309519475791773
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,9,10,1.6,0.0,ok,0.2535211267605634,0.29983164983164984,0.2583732057416268,0.2564935064935065
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,10,11,1.62,0.0,ok,0.45714285714285713,0.4936507936507937,0.501974633553581,0.4356684981684982
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,11,13,1.59,0.0,ok,0.24285714285714285,0.25256410256410255,0.2059314954051796,0.21692345316703351
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,12,14,1.6,0.0,ok,0.18571428571428572,0.17552334943639292,0.15664160401002505,0.1598360655737705
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,13,15,1.61,0.0,ok,0.29577464788732394,0.3239348370927318,0.30861244019138756,0.2839875608754327
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,14,16,1.62,0.001,ok,0.7777777777777778,0.7243107769423559,0.7195027195027195,0.7191919191919193
WESAD_3class_QSVM,PauliFeatureMap,3,2,circular,robust,PauliFeatureMap_n3_r2_circular_robust,15,17,1.61,0.001,ok,0.5833333333333334,0.552059052059052,0.5591845225712503,0.5186665538778215
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,1,2,1.34,0.0011,ok,0.22388059701492538,0.12820512820512822,0.13513513513513514,0.13157894736842105
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,2,3,1.35,0.0,ok,0.3382352941176471,0.3384057971014493,0.35196560196560195,0.32037037037037036
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,3,4,1.36,0.0,ok,0.6911764705882353,0.6346018322762509,0.626085176085176,0.6122043010752688
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,4,5,1.37,0.0,ok,0.38571428571428573,0.32337379396202925,0.3285159285159285,0.32178419020524285
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,5,6,1.35,0.0011,ok,0.17142857142857143,0.18666666666666668,0.14809751651856914,0.1539508023765895
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,6,7,1.36,0.0011,ok,0.2571428571428571,0.2477039868344216,0.2162004662004662,0.22398557922230808
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,7,8,1.41,0.0,ok,0.5285714285714286,0.5172503018802829,0.5103288524341156,0.49689110787508955
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,8,9,1.37,0.0,ok,0.45714285714285713,0.3920940170940171,0.39766081871345027,0.3909592822636301
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,9,10,1.37,0.0,ok,0.19718309859154928,0.2638888888888889,0.1993620414673046,0.22469135802469134
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,10,11,1.36,0.001,ok,0.34285714285714286,0.3808922558922559,0.4249259512417407,0.33783920718237637
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,11,13,1.35,0.0,ok,0.5142857142857142,0.4343434343434343,0.3725981620718463,0.3892584380389259
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,12,14,1.48,0.001,ok,0.3142857142857143,0.3722292368125701,0.2857522594364699,0.30473057644110274
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,13,15,1.35,0.0,ok,0.36619718309859156,0.2993421052631579,0.25358851674641153,0.2745644599303136
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,14,16,1.36,0.0,ok,0.20833333333333334,0.22371105596912053,0.235042735042735,0.2223512336719884
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,standard,PauliFeatureMap_n4_r1_linear_standard,15,17,1.35,0.0,ok,0.4722222222222222,0.4113131313131313,0.37261632341723877,0.376984126984127
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,1,2,1.34,0.0011,ok,0.2537313432835821,0.23358395989974934,0.24263976895555842,0.23076923076923075
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,2,3,1.37,0.0,ok,0.39705882352941174,0.3673202614379085,0.382022932022932,0.36826321354897984
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,3,4,1.36,0.0,ok,0.35294117647058826,0.4409460458240946,0.3643325143325143,0.35821292951745853
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,4,5,1.36,0.0,ok,0.4142857142857143,0.37749287749287747,0.34269619269619267,0.348295083227617
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,5,6,1.34,0.0011,ok,0.38571428571428573,0.5140629351155667,0.5018607123870281,0.39830078340505354
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,6,7,1.34,0.001,ok,0.3142857142857143,0.30457851946940523,0.32898212898212903,0.28659362746417577
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,7,8,1.36,0.0,ok,0.37142857142857144,0.397422969187675,0.3781043517885623,0.36383694278431117
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,8,9,1.36,0.0,ok,0.32857142857142857,0.2826541274817137,0.29678362573099415,0.2771436932982148
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,9,10,1.37,0.001,ok,0.2112676056338028,0.21506734006734007,0.2966507177033493,0.21590751065093994
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,10,11,1.36,0.0,ok,0.6714285714285714,0.6162068965517241,0.6475279106858055,0.6220187308225379
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,11,13,1.35,0.0,ok,0.38571428571428573,0.374047619047619,0.3726741095162147,0.35634920634920636
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,12,14,1.36,0.0,ok,0.2571428571428571,0.3081720430107527,0.2648667122351333,0.2519244040983171
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,13,15,1.36,0.0,ok,0.28169014084507044,0.2673458725182863,0.27830940988835723,0.26487795625975696
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,14,16,1.34,0.001,ok,0.5555555555555556,0.6328282828282829,0.6177156177156177,0.557897818767384
WESAD_3class_QSVM,PauliFeatureMap,4,1,linear,robust,PauliFeatureMap_n4_r1_linear_robust,15,17,1.33,0.001,ok,0.4444444444444444,0.38032581453634084,0.41124055197281745,0.3813533397574145
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,1,2,1.56,0.0,ok,0.23880597014925373,0.2385261797026503,0.2038018880124143,0.21637976004173187
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,2,3,1.54,0.0,ok,0.3088235294117647,0.313510101010101,0.3373054873054873,0.29532304173813606
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,3,4,1.54,0.0,ok,0.25,0.25633753501400564,0.3464782964782965,0.24557165861513686
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,4,5,1.54,0.0,ok,0.2714285714285714,0.21067303863002787,0.19487179487179487,0.19959473150962512
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,5,6,1.53,0.001,ok,0.37142857142857144,0.3943639291465378,0.39986329460013664,0.36189993238674784
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,6,7,1.54,0.001,ok,0.32857142857142857,0.3145587984297662,0.2832944832944833,0.2945175438596491
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,7,8,1.55,0.0,ok,0.5285714285714286,0.4845985691573927,0.44573555099870893,0.45915057915057916
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,8,9,1.53,0.0,ok,0.3142857142857143,0.2978363759296822,0.3608187134502924,0.2951495949135603
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,9,10,1.52,0.001,ok,0.2535211267605634,0.35144927536231885,0.27352472089314195,0.27591866882783805
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,10,11,1.54,0.0,ok,0.4142857142857143,0.44103194103194104,0.48275993012835117,0.3916504950987709
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,11,13,1.53,0.0,ok,0.45714285714285713,0.4271209633278598,0.41630591630591623,0.412301014130576
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,12,14,1.53,0.0,ok,0.42857142857142855,0.3635912698412698,0.35592769803296126,0.35703703703703704
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,13,15,1.68,0.0,ok,0.30985915492957744,0.30158730158730157,0.2551834130781499,0.2561115706276996
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,14,16,1.55,0.0,ok,0.4305555555555556,0.42194160272804765,0.47086247086247085,0.407796451914099
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,standard,PauliFeatureMap_n4_r1_full_standard,15,17,1.57,0.001,ok,0.4583333333333333,0.4391025641025641,0.3752860411899313,0.40026595744680854
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,1,2,1.51,0.0,ok,0.34328358208955223,0.31296296296296294,0.3733350575455838,0.306580649864232
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,2,3,1.51,0.0,ok,0.38235294117647056,0.31598793363499245,0.356019656019656,0.3283405483405484
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,3,4,1.54,0.0,ok,0.5,0.4596491228070176,0.4663800163800164,0.45709401709401715
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,4,5,1.55,0.001,ok,0.38571428571428573,0.46186265841438257,0.3499611499611499,0.35412283031330655
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,5,6,1.53,0.0009,ok,0.35714285714285715,0.5918367346938775,0.48431685273790537,0.3803418803418803
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,6,7,1.54,0.0,ok,0.4142857142857143,0.49926739926739927,0.5112276612276613,0.4187503317938101
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,7,8,1.57,0.0,ok,0.45714285714285713,0.48251535607857443,0.44516594516594515,0.4305860805860806
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,8,9,1.59,0.0,ok,0.4857142857142857,0.42549019607843136,0.4628654970760235,0.4328703703703704
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,9,10,1.57,0.001,ok,0.14084507042253522,0.20086296682041363,0.19936204146730463,0.1529288831520069
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,10,11,1.56,0.0,ok,0.6142857142857143,0.5936671966083731,0.569833675096833,0.5752566601689408
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,11,13,1.56,0.001,ok,0.35714285714285715,0.33036259647953803,0.32604237867395763,0.314136046730733
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,12,14,1.55,0.0,ok,0.45714285714285713,0.518640350877193,0.4880003037897775,0.45179518563851495
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,13,15,1.59,0.0,ok,0.28169014084507044,0.25683760683760687,0.2631578947368421,0.2567320261437908
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,14,16,1.56,0.001,ok,0.4722222222222222,0.5316951566951568,0.5163170163170164,0.4631144049748701
WESAD_3class_QSVM,PauliFeatureMap,4,1,full,robust,PauliFeatureMap_n4_r1_full_robust,15,17,1.54,0.0,ok,0.3611111111111111,0.3394891443167305,0.3212675958671382,0.3159608461756259
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,1,2,1.45,0.001,ok,0.4925373134328358,0.40925925925925927,0.39531876373981634,0.39029265854877443
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,2,3,1.43,0.0,ok,0.3382352941176471,0.32517749222554715,0.3306715806715807,0.31204960616725325
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,3,4,1.43,0.0,ok,0.25,0.4216666666666667,0.3404995904995905,0.2664723371036591
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,4,5,1.42,0.0,ok,0.34285714285714286,0.2361673414304993,0.23500388500388503,0.23290043290043286
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,5,6,1.43,0.0,ok,0.14285714285714285,0.1625583566760037,0.17361585782638414,0.1531646514405135
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,6,7,1.43,0.0,ok,0.37142857142857144,0.3377871148459384,0.3388111888111888,0.33020611229566454
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,7,8,1.44,0.0,ok,0.4714285714285714,0.43424759933298834,0.4466089466089466,0.4338517341550709
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,8,9,1.43,0.0,ok,0.4142857142857143,0.4033333333333333,0.42046783625731,0.3962301587301587
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,9,10,1.44,0.0,ok,0.28169014084507044,0.31535087719298244,0.31259968102073366,0.28405082767748285
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,10,11,1.44,0.0,ok,0.3,0.3567901234567901,0.40593909014961643,0.29830917874396135
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,11,13,1.42,0.001,ok,0.5285714285714286,0.477124183006536,0.4313055365686944,0.4505520558152137
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,12,14,1.41,0.0,ok,0.35714285714285715,0.3347222222222222,0.34070023543707756,0.33238015138772076
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,13,15,1.45,0.001,ok,0.28169014084507044,0.25580079230333896,0.21371610845295055,0.2328266760928479
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,14,16,1.44,0.0,ok,0.2916666666666667,0.3494492044063648,0.37606837606837606,0.30392464678178965
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,standard,PauliFeatureMap_n4_r1_circular_standard,15,17,1.59,0.0,ok,0.4444444444444444,0.423111667014106,0.3994868594410928,0.37152777777777773
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,1,2,1.42,0.0,ok,0.2835820895522388,0.27220485617757567,0.2904866589077116,0.27331349206349204
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,2,3,1.39,0.0,ok,0.39705882352941174,0.39646464646464646,0.3837018837018837,0.3703133025166923
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,3,4,1.44,0.0,ok,0.3088235294117647,0.30174291938997816,0.3262899262899263,0.3046536796536797
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,4,5,1.42,0.0,ok,0.2857142857142857,0.2596200096200096,0.22257187257187258,0.22244576490587817
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,5,6,1.39,0.0,ok,0.45714285714285713,0.6154970760233919,0.5528214475582897,0.47050010215432114
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,6,7,1.42,0.001,ok,0.42857142857142855,0.47488967096810236,0.46814296814296813,0.41661874640598046
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,7,8,1.43,0.0,ok,0.35714285714285715,0.3859126984126984,0.3910913647755753,0.34709391633622694
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,8,9,1.42,0.0,ok,0.38571428571428573,0.31321839080459773,0.36988304093567254,0.31567164179104473
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,9,10,1.43,0.001,ok,0.07042253521126761,0.17188208616780043,0.08452950558213716,0.09265524470469168
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,10,11,1.42,0.001,ok,0.6285714285714286,0.5769187675070028,0.5996810207336523,0.5777965995357299
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,11,13,1.43,0.0011,ok,0.2857142857142857,0.2987385936661299,0.2682083997873472,0.2628746901059274
WESAD_3class_QSVM,PauliFeatureMap,4,1,circular,robust,PauliFeatureMap_n4_r1_circular_robust,12,14,1.45,0.0,ok,0.38571428571428573,0.4206167592895282,0.39397736766157826,0.37193800351695083
